symbol,date,rsi_6,rsi_6_signal,rsi_12,rsi_12_signal,rsi_24,rsi_24_signal,macd,macd_signal_line,macd_histogram,macd_signal,calculated_at
MTSS,2018-11-29,58.51,hold,42.95,hold,40.67,hold,-4.33,-2.94,-1.38,hold,2025-08-15 01:18:52
MTSS,2018-11-30,32.48,hold,32.14,hold,35.1,hold,-4.59,-3.27,-1.32,hold,2025-08-15 01:18:52
MTSS,2018-12-03,40.72,hold,36.37,hold,37.19,hold,-4.65,-3.55,-1.1,hold,2025-08-15 01:18:52
MTSS,2018-12-04,37.9,hold,35.24,hold,36.63,hold,-4.68,-3.77,-0.91,hold,2025-08-15 01:18:52
MTSS,2018-12-05,37.9,hold,35.24,hold,36.63,hold,-4.66,-3.95,-0.71,hold,2025-08-15 01:18:52
MTSS,2018-12-06,14.58,buy,23.32,buy,30.31,hold,-5.06,-4.17,-0.88,hold,2025-08-15 01:18:52
MTSS,2018-12-07,8.22,buy,17.16,buy,25.94,buy,-5.73,-4.48,-1.25,hold,2025-08-15 01:18:52
MTSS,2018-12-10,4.41,buy,11.9,buy,21.23,buy,-6.8,-4.95,-1.85,hold,2025-08-15 01:18:52
MTSS,2018-12-11,2.99,buy,9.4,buy,18.55,buy,-7.99,-5.56,-2.43,hold,2025-08-15 01:18:52
MTSS,2018-12-12,42.16,hold,33.97,hold,32.47,hold,-8.18,-6.08,-2.1,hold,2025-08-15 01:18:52
MTSS,2018-12-13,43.51,hold,34.85,hold,33.0,hold,-8.2,-6.5,-1.7,hold,2025-08-15 01:18:52
MTSS,2018-12-14,53.88,hold,41.24,hold,36.68,hold,-7.94,-6.79,-1.15,hold,2025-08-15 01:18:52
MTSS,2018-12-17,53.88,hold,41.24,hold,36.68,hold,-7.64,-6.96,-0.68,hold,2025-08-15 01:18:52
MTSS,2018-12-18,67.17,hold,49.08,hold,41.0,hold,-7.1,-6.99,-0.11,hold,2025-08-15 01:18:52
MTSS,2018-12-19,75.83,sell,55.35,hold,44.65,hold,-6.41,-6.87,0.46,buy,2025-08-15 01:18:52
MTSS,2018-12-20,84.14,sell,62.97,hold,49.46,hold,-5.52,-6.6,1.08,hold,2025-08-15 01:18:52
MTSS,2018-12-21,86.52,sell,65.53,hold,51.16,hold,-4.66,-6.21,1.55,hold,2025-08-15 01:18:52
MTSS,2018-12-24,33.73,hold,40.77,hold,40.23,hold,-4.68,-5.91,1.23,hold,2025-08-15 01:18:52
MTSS,2018-12-25,26.54,buy,35.71,hold,37.48,hold,-4.88,-5.7,0.82,hold,2025-08-15 01:18:52
MTSS,2018-12-26,36.22,hold,40.17,hold,39.76,hold,-4.85,-5.53,0.68,hold,2025-08-15 01:18:52
MTSS,2018-12-27,33.54,hold,38.79,hold,39.09,hold,-4.83,-5.39,0.56,hold,2025-08-15 01:18:52
MTSS,2018-12-28,57.56,hold,49.89,hold,44.64,hold,-4.48,-5.21,0.73,hold,2025-08-15 01:18:52
MTSS,2018-12-29,63.31,hold,53.01,hold,46.29,hold,-4.06,-4.98,0.92,hold,2025-08-15 01:18:52
MTSS,2019-01-03,74.37,sell,59.74,hold,49.98,hold,-3.49,-4.68,1.19,hold,2025-08-15 01:18:52
MTSS,2019-01-04,89.17,sell,74.0,sell,59.71,hold,-2.36,-4.22,1.86,hold,2025-08-15 01:18:52
MTSS,2019-01-08,90.54,sell,75.82,sell,61.18,hold,-1.32,-3.64,2.31,hold,2025-08-15 01:18:52
MTSS,2019-01-09,92.36,sell,78.23,sell,63.14,hold,-0.35,-2.98,2.63,hold,2025-08-15 01:18:52
MTSS,2019-01-10,95.08,sell,82.47,sell,66.88,hold,0.74,-2.24,2.98,hold,2025-08-15 01:18:52
MTSS,2019-01-11,67.99,hold,69.65,hold,61.46,hold,1.33,-1.52,2.86,hold,2025-08-15 01:18:52
MTSS,2019-01-14,64.38,hold,67.89,hold,60.71,hold,1.74,-0.87,2.61,hold,2025-08-15 01:18:52
MTSS,2019-01-15,64.96,hold,68.1,hold,60.82,hold,2.05,-0.28,2.34,hold,2025-08-15 01:18:52
MTSS,2019-01-16,77.0,sell,72.94,sell,63.51,hold,2.46,0.26,2.19,hold,2025-08-15 01:18:52
MTSS,2019-01-17,79.17,sell,73.95,sell,64.09,hold,2.79,0.77,2.02,hold,2025-08-15 01:18:52
MTSS,2019-01-18,86.95,sell,78.28,sell,66.69,hold,3.19,1.25,1.94,hold,2025-08-15 01:18:52
MTSS,2019-01-21,91.75,sell,82.17,sell,69.37,hold,3.67,1.74,1.93,hold,2025-08-15 01:18:52
MTSS,2019-01-22,70.66,sell,73.18,sell,66.02,hold,3.89,2.17,1.72,hold,2025-08-15 01:18:52
MTSS,2019-01-23,87.3,sell,82.43,sell,72.0,sell,4.49,2.63,1.86,hold,2025-08-15 01:18:52
MTSS,2019-01-24,77.4,sell,77.35,sell,69.85,hold,4.83,3.07,1.76,hold,2025-08-15 01:18:52
MTSS,2019-01-25,54.6,hold,64.93,hold,64.35,hold,4.84,3.42,1.42,hold,2025-08-15 01:18:52
MTSS,2019-01-28,35.74,hold,52.23,hold,58.0,hold,4.54,3.65,0.89,hold,2025-08-15 01:18:52
MTSS,2019-01-29,49.18,hold,57.59,hold,60.33,hold,4.39,3.8,0.6,hold,2025-08-15 01:18:52
MTSS,2019-01-30,59.65,hold,62.05,hold,62.34,hold,4.35,3.91,0.44,hold,2025-08-15 01:18:52
MTSS,2019-01-31,56.0,hold,60.35,hold,61.57,hold,4.24,3.97,0.27,hold,2025-08-15 01:18:52
MTSS,2019-02-01,63.2,hold,63.08,hold,62.71,hold,4.17,4.01,0.16,hold,2025-08-15 01:18:52
MTSS,2019-02-04,75.25,sell,68.5,hold,65.1,hold,4.2,4.05,0.15,hold,2025-08-15 01:18:52
MTSS,2019-02-05,83.03,sell,73.17,sell,67.37,hold,4.32,4.1,0.21,hold,2025-08-15 01:18:52
MTSS,2019-02-06,56.64,hold,61.73,hold,62.68,hold,4.21,4.13,0.09,hold,2025-08-15 01:18:52
MTSS,2019-02-07,42.47,hold,54.22,hold,59.31,hold,3.97,4.09,-0.12,sell,2025-08-15 01:18:52
MTSS,2019-02-08,15.36,buy,31.44,hold,45.83,hold,3.2,3.92,-0.72,hold,2025-08-15 01:18:52
MTSS,2019-02-11,10.57,buy,25.12,buy,40.73,hold,2.28,3.59,-1.31,hold,2025-08-15 01:18:52
MTSS,2019-02-12,39.62,hold,40.66,hold,47.7,hold,1.84,3.24,-1.4,hold,2025-08-15 01:18:52
MTSS,2019-02-13,34.46,hold,37.62,hold,45.77,hold,1.37,2.87,-1.49,hold,2025-08-15 01:18:52
MTSS,2019-02-14,54.86,hold,48.82,hold,51.1,hold,1.24,2.54,-1.3,hold,2025-08-15 01:18:52
MTSS,2019-02-15,69.01,hold,58.13,hold,56.01,hold,1.38,2.31,-0.93,hold,2025-08-15 01:18:52
MTSS,2019-02-18,36.62,hold,40.56,hold,45.9,hold,0.95,2.04,-1.09,hold,2025-08-15 01:18:52
MTSS,2019-02-19,27.51,buy,34.37,hold,41.77,hold,0.34,1.7,-1.36,hold,2025-08-15 01:18:52
MTSS,2019-02-20,30.44,hold,35.77,hold,42.45,hold,-0.11,1.34,-1.45,hold,2025-08-15 01:18:52
MTSS,2019-02-21,23.72,buy,31.76,hold,39.91,hold,-0.62,0.95,-1.56,hold,2025-08-15 01:18:52
MTSS,2019-02-22,24.31,buy,31.98,hold,40.01,hold,-1.01,0.55,-1.56,hold,2025-08-15 01:18:52
MTSS,2019-02-25,45.83,hold,40.57,hold,43.69,hold,-1.15,0.21,-1.37,hold,2025-08-15 01:18:52
MTSS,2019-02-26,59.71,hold,47.36,hold,46.76,hold,-1.13,-0.06,-1.07,hold,2025-08-15 01:18:52
MTSS,2019-02-27,58.4,hold,46.97,hold,46.58,hold,-1.1,-0.26,-0.84,hold,2025-08-15 01:18:52
MTSS,2019-02-28,64.87,hold,49.94,hold,47.84,hold,-1.02,-0.42,-0.61,hold,2025-08-15 01:18:52
MTSS,2019-03-01,56.65,hold,47.83,hold,47.04,hold,-0.98,-0.53,-0.45,hold,2025-08-15 01:18:52
MTSS,2019-03-04,82.56,sell,63.22,hold,54.04,hold,-0.67,-0.56,-0.11,hold,2025-08-15 01:18:52
MTSS,2019-03-05,83.39,sell,63.97,hold,54.43,hold,-0.4,-0.52,0.13,buy,2025-08-15 01:18:52
MTSS,2019-03-06,88.54,sell,69.01,hold,57.11,hold,-0.08,-0.43,0.36,hold,2025-08-15 01:18:52
MTSS,2019-03-07,48.22,hold,52.34,hold,50.85,hold,-0.03,-0.35,0.32,hold,2025-08-15 01:18:52
MTSS,2019-03-11,63.45,hold,59.84,hold,54.4,hold,0.14,-0.25,0.4,hold,2025-08-15 01:18:52
MTSS,2019-03-12,72.71,sell,65.17,hold,57.17,hold,0.39,-0.13,0.51,hold,2025-08-15 01:18:52
MTSS,2019-03-13,82.62,sell,72.18,sell,61.28,hold,0.75,0.05,0.7,hold,2025-08-15 01:18:52
MTSS,2019-03-14,68.02,hold,65.59,hold,58.7,hold,0.96,0.23,0.73,hold,2025-08-15 01:18:52
MTSS,2019-03-15,72.95,sell,68.13,hold,60.04,hold,1.16,0.42,0.74,hold,2025-08-15 01:18:52
MTSS,2019-03-18,87.46,sell,78.26,sell,66.43,hold,1.61,0.65,0.95,hold,2025-08-15 01:18:52
MTSS,2019-03-19,64.29,hold,66.3,hold,61.32,hold,1.79,0.88,0.91,hold,2025-08-15 01:18:52
MTSS,2019-03-20,35.44,hold,47.48,hold,51.81,hold,1.6,1.03,0.58,hold,2025-08-15 01:18:52
MTSS,2019-03-21,75.08,sell,71.6,sell,66.22,hold,2.24,1.27,0.97,hold,2025-08-15 01:18:52
MTSS,2019-03-22,59.69,hold,61.57,hold,60.34,hold,2.47,1.51,0.96,hold,2025-08-15 01:18:52
MTSS,2019-03-25,46.38,hold,52.83,hold,55.02,hold,2.38,1.68,0.7,hold,2025-08-15 01:18:52
MTSS,2019-03-26,53.41,hold,56.37,hold,57.01,hold,2.4,1.83,0.57,hold,2025-08-15 01:18:52
MTSS,2019-03-27,31.02,hold,41.8,hold,47.95,hold,1.93,1.85,0.09,hold,2025-08-15 01:18:52
MTSS,2019-03-28,26.17,buy,38.12,hold,45.47,hold,1.4,1.76,-0.36,sell,2025-08-15 01:18:52
MTSS,2019-03-29,18.36,buy,31.71,hold,40.99,hold,0.69,1.54,-0.85,hold,2025-08-15 01:18:52
MTSS,2019-04-01,31.11,hold,37.24,hold,43.66,hold,0.25,1.29,-1.04,hold,2025-08-15 01:18:52
MTSS,2019-04-02,55.96,hold,49.66,hold,50.01,hold,0.22,1.07,-0.85,hold,2025-08-15 01:18:52
MTSS,2019-04-03,58.08,hold,50.81,hold,50.62,hold,0.23,0.9,-0.68,hold,2025-08-15 01:18:52
MTSS,2019-04-04,74.43,sell,60.85,hold,56.1,hold,0.53,0.83,-0.3,hold,2025-08-15 01:18:52
MTSS,2019-04-05,80.36,sell,65.46,hold,58.85,hold,0.93,0.85,0.08,buy,2025-08-15 01:18:52
MTSS,2019-04-08,52.41,hold,53.29,hold,52.94,hold,0.96,0.87,0.09,hold,2025-08-15 01:18:52
MTSS,2019-04-09,56.41,hold,55.14,hold,53.89,hold,1.02,0.9,0.12,hold,2025-08-15 01:18:52
MTSS,2019-04-10,40.88,hold,47.87,hold,50.32,hold,0.89,0.9,-0.01,sell,2025-08-15 01:18:52
MTSS,2019-04-11,50.81,hold,51.81,hold,52.12,hold,0.87,0.89,-0.02,hold,2025-08-15 01:18:52
MTSS,2019-04-12,38.78,hold,46.36,hold,49.55,hold,0.73,0.86,-0.14,hold,2025-08-15 01:18:52
MTSS,2019-04-15,51.52,hold,51.17,hold,51.61,hold,0.7,0.83,-0.13,hold,2025-08-15 01:18:52
MTSS,2019-04-16,30.37,hold,40.82,hold,46.65,hold,0.44,0.75,-0.31,hold,2025-08-15 01:18:52
MTSS,2019-04-17,38.13,hold,43.75,hold,47.84,hold,0.29,0.66,-0.37,hold,2025-08-15 01:18:52
MTSS,2019-04-18,50.38,hold,48.53,hold,49.77,hold,0.24,0.58,-0.33,hold,2025-08-15 01:18:52
MTSS,2019-04-19,60.25,hold,52.77,hold,51.51,hold,0.27,0.51,-0.24,hold,2025-08-15 01:18:52
MTSS,2019-04-22,72.74,sell,59.29,hold,54.34,hold,0.4,0.49,-0.09,hold,2025-08-15 01:18:52
MTSS,2019-04-23,52.22,hold,51.75,hold,51.42,hold,0.4,0.47,-0.07,hold,2025-08-15 01:18:52
MTSS,2019-04-24,37.87,hold,45.22,hold,48.7,hold,0.3,0.44,-0.14,hold,2025-08-15 01:18:52
MTSS,2019-04-25,17.98,buy,31.65,hold,41.78,hold,-0.06,0.34,-0.4,hold,2025-08-15 01:18:52
MTSS,2019-04-26,39.32,hold,41.56,hold,45.78,hold,-0.21,0.23,-0.44,hold,2025-08-15 01:18:52
MTSS,2019-04-29,28.59,buy,35.33,hold,42.51,hold,-0.46,0.09,-0.55,hold,2025-08-15 01:18:52
MTSS,2019-04-30,26.23,buy,33.91,hold,41.74,hold,-0.68,-0.06,-0.62,hold,2025-08-15 01:18:52
MTSS,2019-05-02,75.22,sell,63.5,hold,56.34,hold,-0.3,-0.11,-0.19,hold,2025-08-15 01:18:52
MTSS,2019-05-03,78.57,sell,66.48,hold,58.25,hold,0.09,-0.07,0.16,buy,2025-08-15 01:18:52
MTSS,2019-05-06,62.62,hold,58.83,hold,54.75,hold,0.27,-0.0,0.28,hold,2025-08-15 01:18:52
MTSS,2019-05-07,41.62,hold,47.4,hold,49.05,hold,0.19,0.04,0.16,hold,2025-08-15 01:18:52
MTSS,2019-05-08,54.45,hold,53.77,hold,52.29,hold,0.26,0.08,0.18,hold,2025-08-15 01:18:52
MTSS,2019-05-10,28.59,buy,37.85,hold,43.46,hold,-0.07,0.05,-0.13,sell,2025-08-15 01:18:52
MTSS,2019-05-13,30.03,hold,38.52,hold,43.78,hold,-0.33,-0.02,-0.3,hold,2025-08-15 01:18:52
MTSS,2019-05-14,29.48,buy,38.19,hold,43.6,hold,-0.53,-0.12,-0.4,hold,2025-08-15 01:18:52
MTSS,2019-05-15,27.03,buy,36.92,hold,42.94,hold,-0.71,-0.24,-0.47,hold,2025-08-15 01:18:52
MTSS,2019-05-16,22.55,buy,34.57,hold,41.75,hold,-0.89,-0.37,-0.52,hold,2025-08-15 01:18:52
MTSS,2019-05-17,15.19,buy,29.9,buy,39.29,hold,-1.12,-0.52,-0.6,hold,2025-08-15 01:18:52
MTSS,2019-05-20,14.66,buy,29.52,buy,39.09,hold,-1.29,-0.67,-0.62,hold,2025-08-15 01:18:52
MTSS,2019-05-21,11.76,buy,27.48,buy,38.04,hold,-1.46,-0.83,-0.63,hold,2025-08-15 01:18:52
MTSS,2019-05-22,46.1,hold,38.98,hold,41.95,hold,-1.48,-0.96,-0.52,hold,2025-08-15 01:18:52
MTSS,2019-05-23,83.66,sell,65.92,hold,54.98,hold,-1.09,-0.99,-0.1,hold,2025-08-15 01:18:52
MTSS,2019-05-24,60.09,hold,54.49,hold,50.07,hold,-0.93,-0.97,0.05,buy,2025-08-15 01:18:52
MTSS,2019-05-27,69.38,hold,60.69,hold,53.54,hold,-0.67,-0.91,0.24,hold,2025-08-15 01:18:52
MTSS,2019-05-28,41.19,hold,45.36,hold,46.21,hold,-0.71,-0.87,0.16,hold,2025-08-15 01:18:52
MTSS,2019-05-29,55.92,hold,53.51,hold,50.53,hold,-0.59,-0.82,0.23,hold,2025-08-15 01:18:52
MTSS,2019-05-30,64.9,hold,58.81,hold,53.49,hold,-0.38,-0.73,0.35,hold,2025-08-15 01:18:52
MTSS,2019-05-31,42.76,hold,47.26,hold,47.84,hold,-0.41,-0.66,0.26,hold,2025-08-15 01:18:52
MTSS,2019-06-03,63.88,hold,58.93,hold,54.27,hold,-0.18,-0.57,0.39,hold,2025-08-15 01:18:52
MTSS,2019-06-04,68.49,hold,61.77,hold,55.95,hold,0.06,-0.44,0.5,hold,2025-08-15 01:18:52
MTSS,2019-06-05,62.57,hold,59.21,hold,54.79,hold,0.22,-0.31,0.53,hold,2025-08-15 01:18:52
MTSS,2019-06-06,81.37,sell,71.02,sell,61.91,hold,0.63,-0.12,0.76,hold,2025-08-15 01:18:52
MTSS,2019-06-07,82.04,sell,71.54,sell,62.25,hold,0.97,0.1,0.87,hold,2025-08-15 01:18:52
MTSS,2019-06-10,87.21,sell,75.66,sell,65.0,hold,1.35,0.35,1.0,hold,2025-08-15 01:18:52
MTSS,2019-06-11,94.47,sell,84.37,sell,72.17,sell,2.05,0.69,1.36,hold,2025-08-15 01:18:52
MTSS,2019-06-13,89.03,sell,81.71,sell,70.96,sell,2.54,1.06,1.48,hold,2025-08-15 01:18:52
MTSS,2019-06-14,90.12,sell,82.6,sell,71.67,sell,2.94,1.43,1.5,hold,2025-08-15 01:18:52
MTSS,2019-06-17,84.74,sell,80.5,sell,70.81,sell,3.2,1.79,1.41,hold,2025-08-15 01:18:52
MTSS,2019-06-18,93.78,sell,87.2,sell,76.2,sell,3.71,2.17,1.54,hold,2025-08-15 01:18:52
MTSS,2019-06-19,95.37,sell,89.04,sell,78.03,sell,4.22,2.58,1.64,hold,2025-08-15 01:18:52
MTSS,2019-06-20,96.69,sell,90.79,sell,79.89,sell,4.72,3.01,1.71,hold,2025-08-15 01:18:52
MTSS,2019-06-21,93.88,sell,89.52,sell,79.34,sell,5.05,3.42,1.64,hold,2025-08-15 01:18:52
MTSS,2019-06-24,95.85,sell,91.21,sell,81.0,sell,5.4,3.81,1.58,hold,2025-08-15 01:18:52
MTSS,2019-06-25,96.56,sell,91.91,sell,81.72,sell,5.67,4.18,1.48,hold,2025-08-15 01:18:52
MTSS,2019-06-26,98.85,sell,95.47,sell,86.42,sell,6.34,4.62,1.73,hold,2025-08-15 01:18:52
MTSS,2019-06-27,76.39,sell,82.01,sell,79.42,sell,6.63,5.02,1.61,hold,2025-08-15 01:18:52
MTSS,2019-06-28,75.81,sell,81.68,sell,79.25,sell,6.78,5.37,1.41,hold,2025-08-15 01:18:52
MTSS,2019-07-01,81.76,sell,84.0,sell,80.62,sell,6.94,5.69,1.26,hold,2025-08-15 01:18:52
MTSS,2019-07-02,38.53,hold,56.49,hold,65.37,hold,6.59,5.87,0.72,hold,2025-08-15 01:18:52
MTSS,2019-07-03,49.91,hold,61.11,hold,67.42,hold,6.36,5.97,0.39,hold,2025-08-15 01:18:52
MTSS,2019-07-04,49.09,hold,60.62,hold,67.14,hold,6.1,5.99,0.11,hold,2025-08-15 01:18:52
MTSS,2019-07-05,65.68,hold,67.16,hold,69.98,hold,5.99,5.99,0.0,hold,2025-08-15 01:18:52
MTSS,2019-07-08,14.43,buy,26.56,buy,40.41,hold,4.54,5.7,-1.16,sell,2025-08-15 01:18:52
MTSS,2019-07-09,26.04,buy,33.4,hold,44.1,hold,3.53,5.27,-1.73,hold,2025-08-15 01:18:52
MTSS,2019-07-10,22.49,buy,30.6,hold,41.77,hold,2.55,4.72,-2.17,hold,2025-08-15 01:18:52
MTSS,2019-07-11,18.66,buy,27.66,buy,39.34,hold,1.58,4.1,-2.51,hold,2025-08-15 01:18:52
MTSS,2019-07-12,31.5,hold,33.59,hold,42.21,hold,0.94,3.47,-2.52,hold,2025-08-15 01:18:52
MTSS,2019-07-15,30.48,hold,33.11,hold,41.89,hold,0.41,2.85,-2.45,hold,2025-08-15 01:18:52
MTSS,2019-07-16,23.96,buy,30.02,hold,39.87,hold,-0.14,2.26,-2.39,hold,2025-08-15 01:18:52
MTSS,2019-07-17,15.57,buy,25.06,buy,36.44,hold,-0.78,1.65,-2.43,hold,2025-08-15 01:18:52
MTSS,2019-07-18,10.98,buy,21.48,buy,33.75,hold,-1.45,1.03,-2.48,hold,2025-08-15 01:18:52
MTSS,2019-07-19,19.63,buy,24.79,buy,35.11,hold,-1.92,0.44,-2.36,hold,2025-08-15 01:18:52
MTSS,2019-07-22,24.75,buy,26.62,buy,35.82,hold,-2.24,-0.1,-2.14,hold,2025-08-15 01:18:52
MTSS,2019-07-23,58.59,hold,41.91,hold,42.17,hold,-2.24,-0.53,-1.72,hold,2025-08-15 01:18:52
MTSS,2019-07-24,59.06,hold,42.17,hold,42.28,hold,-2.22,-0.86,-1.35,hold,2025-08-15 01:18:52
MTSS,2019-07-25,52.41,hold,40.46,hold,41.58,hold,-2.2,-1.13,-1.07,hold,2025-08-15 01:18:52
MTSS,2019-07-26,64.86,hold,46.24,hold,43.87,hold,-2.09,-1.32,-0.77,hold,2025-08-15 01:18:52
MTSS,2019-07-29,43.58,hold,40.11,hold,41.51,hold,-2.08,-1.48,-0.61,hold,2025-08-15 01:18:52
MTSS,2019-07-30,70.6,sell,54.41,hold,47.63,hold,-1.86,-1.55,-0.31,hold,2025-08-15 01:18:52
MTSS,2019-07-31,43.73,hold,43.23,hold,43.13,hold,-1.84,-1.61,-0.23,hold,2025-08-15 01:18:52
MTSS,2019-08-01,34.2,hold,38.36,hold,40.94,hold,-1.89,-1.66,-0.22,hold,2025-08-15 01:18:52
MTSS,2019-08-02,21.97,buy,30.86,hold,37.18,hold,-2.08,-1.75,-0.33,hold,2025-08-15 01:18:52
MTSS,2019-08-05,11.31,buy,21.51,buy,31.31,hold,-2.52,-1.9,-0.62,hold,2025-08-15 01:18:52
MTSS,2019-08-06,35.65,hold,34.56,hold,37.3,hold,-2.66,-2.05,-0.6,hold,2025-08-15 01:18:52
MTSS,2019-08-07,32.02,hold,32.66,hold,36.29,hold,-2.79,-2.2,-0.59,hold,2025-08-15 01:18:52
MTSS,2019-08-08,40.51,hold,36.76,hold,38.12,hold,-2.81,-2.32,-0.49,hold,2025-08-15 01:18:52
MTSS,2019-08-09,30.31,hold,32.29,hold,35.96,hold,-2.89,-2.43,-0.45,hold,2025-08-15 01:18:52
MTSS,2019-08-12,39.67,hold,36.32,hold,37.65,hold,-2.88,-2.52,-0.35,hold,2025-08-15 01:18:52
MTSS,2019-08-13,29.19,buy,32.02,hold,35.69,hold,-2.92,-2.6,-0.32,hold,2025-08-15 01:18:52
MTSS,2019-08-14,23.1,buy,29.12,buy,34.31,hold,-2.98,-2.68,-0.3,hold,2025-08-15 01:18:52
MTSS,2019-08-15,16.62,buy,25.47,buy,32.48,hold,-3.07,-2.75,-0.31,hold,2025-08-15 01:18:52
MTSS,2019-08-16,8.39,buy,18.6,buy,28.38,buy,-3.31,-2.86,-0.44,hold,2025-08-15 01:18:52
MTSS,2019-08-19,41.6,hold,35.48,hold,35.63,hold,-3.29,-2.95,-0.34,hold,2025-08-15 01:18:52
MTSS,2019-08-20,34.72,hold,32.38,hold,34.16,hold,-3.3,-3.02,-0.28,hold,2025-08-15 01:18:52
MTSS,2019-08-21,49.37,hold,40.1,hold,37.65,hold,-3.2,-3.06,-0.14,hold,2025-08-15 01:18:52
MTSS,2019-08-22,57.4,hold,44.59,hold,39.73,hold,-3.03,-3.05,0.02,buy,2025-08-15 01:18:52
MTSS,2019-08-23,48.44,hold,41.53,hold,38.56,hold,-2.9,-3.02,0.12,hold,2025-08-15 01:18:52
MTSS,2019-08-26,85.14,sell,69.51,hold,54.85,hold,-2.32,-2.88,0.56,hold,2025-08-15 01:18:52
MTSS,2019-08-27,72.92,sell,63.47,hold,52.31,hold,-1.91,-2.69,0.77,hold,2025-08-15 01:18:52
MTSS,2019-08-28,85.74,sell,74.97,sell,61.06,hold,-1.23,-2.4,1.16,hold,2025-08-15 01:18:52
MTSS,2019-08-29,77.3,sell,70.64,sell,59.12,hold,-0.74,-2.07,1.32,hold,2025-08-15 01:18:52
MTSS,2019-08-30,83.12,sell,74.92,sell,62.37,hold,-0.21,-1.7,1.48,hold,2025-08-15 01:18:52
MTSS,2019-09-02,84.25,sell,75.75,sell,63.01,hold,0.24,-1.31,1.55,hold,2025-08-15 01:18:52
MTSS,2019-09-03,74.3,sell,71.72,sell,61.39,hold,0.55,-0.94,1.48,hold,2025-08-15 01:18:52
MTSS,2019-09-04,92.4,sell,85.16,sell,72.47,sell,1.35,-0.48,1.83,hold,2025-08-15 01:18:52
MTSS,2019-09-05,93.83,sell,86.9,sell,74.36,sell,2.11,0.04,2.07,hold,2025-08-15 01:18:52
MTSS,2019-09-06,65.37,hold,70.77,sell,66.23,hold,2.45,0.52,1.93,hold,2025-08-15 01:18:52
MTSS,2019-09-09,66.64,hold,71.33,sell,66.58,hold,2.71,0.96,1.75,hold,2025-08-15 01:18:52
MTSS,2019-09-10,38.6,hold,53.94,hold,57.29,hold,2.6,1.29,1.32,hold,2025-08-15 01:18:52
MTSS,2019-09-11,50.18,hold,58.64,hold,59.7,hold,2.6,1.55,1.05,hold,2025-08-15 01:18:52
MTSS,2019-09-12,32.05,hold,46.6,hold,52.77,hold,2.33,1.71,0.62,hold,2025-08-15 01:18:52
MTSS,2019-09-13,37.82,hold,48.88,hold,53.84,hold,2.13,1.79,0.34,hold,2025-08-15 01:18:52
MTSS,2019-09-16,51.85,hold,54.5,hold,56.46,hold,2.06,1.85,0.22,hold,2025-08-15 01:18:52
MTSS,2019-09-17,57.35,hold,56.79,hold,57.53,hold,2.03,1.88,0.15,hold,2025-08-15 01:18:52
MTSS,2019-09-18,68.02,hold,61.56,hold,59.78,hold,2.07,1.92,0.15,hold,2025-08-15 01:18:52
MTSS,2019-09-19,56.06,hold,57.03,hold,57.76,hold,2.02,1.94,0.08,hold,2025-08-15 01:18:52
MTSS,2019-09-20,77.66,sell,67.98,hold,63.09,hold,2.18,1.99,0.19,hold,2025-08-15 01:18:52
MTSS,2019-09-23,41.12,hold,48.95,hold,53.6,hold,2.0,1.99,0.01,hold,2025-08-15 01:18:52
MTSS,2019-09-24,25.36,buy,37.3,hold,46.43,hold,1.57,1.91,-0.34,sell,2025-08-15 01:18:52
MTSS,2019-09-25,20.58,buy,33.26,hold,43.68,hold,1.09,1.74,-0.65,hold,2025-08-15 01:18:52
MTSS,2019-09-26,35.78,hold,40.14,hold,46.75,hold,0.81,1.56,-0.74,hold,2025-08-15 01:18:52
MTSS,2019-09-27,43.87,hold,43.82,hold,48.4,hold,0.64,1.37,-0.73,hold,2025-08-15 01:18:52
MTSS,2019-09-30,30.71,hold,37.24,hold,44.75,hold,0.36,1.17,-0.81,hold,2025-08-15 01:18:52
MTSS,2019-10-01,27.04,buy,35.22,hold,43.59,hold,0.1,0.96,-0.86,hold,2025-08-15 01:18:52
MTSS,2019-10-02,16.49,buy,28.29,buy,39.37,hold,-0.28,0.71,-0.99,hold,2025-08-15 01:18:52
MTSS,2019-10-03,22.53,buy,30.59,hold,40.27,hold,-0.55,0.46,-1.01,hold,2025-08-15 01:18:52
MTSS,2019-10-04,38.19,hold,36.62,hold,42.58,hold,-0.69,0.23,-0.92,hold,2025-08-15 01:18:52
MTSS,2019-10-07,66.9,hold,51.78,hold,49.14,hold,-0.61,0.06,-0.67,hold,2025-08-15 01:18:52
MTSS,2019-10-08,28.38,buy,32.57,hold,39.02,hold,-0.93,-0.14,-0.79,hold,2025-08-15 01:18:52
MTSS,2019-10-09,68.88,hold,60.52,hold,55.21,hold,-0.54,-0.22,-0.33,hold,2025-08-15 01:18:52
MTSS,2019-10-10,78.07,sell,68.65,hold,61.14,hold,0.09,-0.16,0.25,buy,2025-08-15 01:18:52
MTSS,2019-10-11,52.79,hold,53.55,hold,52.4,hold,0.2,-0.08,0.29,hold,2025-08-15 01:18:52
MTSS,2019-10-14,42.62,hold,47.11,hold,48.44,hold,0.09,-0.05,0.14,hold,2025-08-15 01:18:52
MTSS,2019-10-15,52.8,hold,52.51,hold,51.62,hold,0.17,-0.01,0.17,hold,2025-08-15 01:18:52
MTSS,2019-10-16,54.23,hold,53.22,hold,52.02,hold,0.24,0.04,0.2,hold,2025-08-15 01:18:52
